slice_id,image_type,image_path,image_filename,z_um,z_mm,relative_depth_percent,slice_zone,pore_fraction,resin_fraction,matrix_fraction,heterogeneity_index,anomaly_flag,anomaly_status,anomaly_score,anomaly_category
6,original,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0006_original.png,slice_0006_original.png,480.0,0.48,1.3824884792626728,bottom_0_25,0.0225275336522416,0.2446045166314384,0.7246634775837134,0.2930243971868135,1,Anomalous,0.1323118930038266,high_porosity+resin_rich+resin_fragmented
6,segmentation,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0006_segmentation.png,slice_0006_segmentation.png,480.0,0.48,1.3824884792626728,bottom_0_25,0.0225275336522416,0.2446045166314384,0.7246634775837134,0.2930243971868135,1,Anomalous,0.1323118930038266,high_porosity+resin_rich+resin_fragmented
6,pore_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0006_pore_mask.png,slice_0006_pore_mask.png,480.0,0.48,1.3824884792626728,bottom_0_25,0.0225275336522416,0.2446045166314384,0.7246634775837134,0.2930243971868135,1,Anomalous,0.1323118930038266,high_porosity+resin_rich+resin_fragmented
6,resin_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0006_resin_mask.png,slice_0006_resin_mask.png,480.0,0.48,1.3824884792626728,bottom_0_25,0.0225275336522416,0.2446045166314384,0.7246634775837134,0.2930243971868135,1,Anomalous,0.1323118930038266,high_porosity+resin_rich+resin_fragmented
7,original,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0007_original.png,slice_0007_original.png,560.0,0.56,1.6129032258064515,bottom_0_25,0.0179664033819112,0.2387084214039381,0.7353988207809545,0.3000254924148153,1,Anomalous,0.1010829050083605,high_porosity+resin_rich+resin_fragmented
7,segmentation,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0007_segmentation.png,slice_0007_segmentation.png,560.0,0.56,1.6129032258064515,bottom_0_25,0.0179664033819112,0.2387084214039381,0.7353988207809545,0.3000254924148153,1,Anomalous,0.1010829050083605,high_porosity+resin_rich+resin_fragmented
7,pore_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0007_pore_mask.png,slice_0007_pore_mask.png,560.0,0.56,1.6129032258064515,bottom_0_25,0.0179664033819112,0.2387084214039381,0.7353988207809545,0.3000254924148153,1,Anomalous,0.1010829050083605,high_porosity+resin_rich+resin_fragmented
7,resin_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0007_resin_mask.png,slice_0007_resin_mask.png,560.0,0.56,1.6129032258064515,bottom_0_25,0.0179664033819112,0.2387084214039381,0.7353988207809545,0.3000254924148153,1,Anomalous,0.1010829050083605,high_porosity+resin_rich+resin_fragmented
8,original,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0008_original.png,slice_0008_original.png,640.0,0.64,1.8433179723502304,bottom_0_25,0.0132662142618756,0.2416286572477472,0.7379575036155301,0.3025207419827811,1,Anomalous,0.0848388401209111,resin_rich+resin_fragmented
8,segmentation,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0008_segmentation.png,slice_0008_segmentation.png,640.0,0.64,1.8433179723502304,bottom_0_25,0.0132662142618756,0.2416286572477472,0.7379575036155301,0.3025207419827811,1,Anomalous,0.0848388401209111,resin_rich+resin_fragmented
8,pore_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0008_pore_mask.png,slice_0008_pore_mask.png,640.0,0.64,1.8433179723502304,bottom_0_25,0.0132662142618756,0.2416286572477472,0.7379575036155301,0.3025207419827811,1,Anomalous,0.0848388401209111,resin_rich+resin_fragmented
8,resin_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0008_resin_mask.png,slice_0008_resin_mask.png,640.0,0.64,1.8433179723502304,bottom_0_25,0.0132662142618756,0.2416286572477472,0.7379575036155301,0.3025207419827811,1,Anomalous,0.0848388401209111,resin_rich+resin_fragmented
9,original,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0009_original.png,slice_0009_original.png,720.0,0.72,2.0737327188940093,bottom_0_25,0.0119868728445878,0.2399321392813438,0.7419345867170987,0.3049206029098424,1,Anomalous,0.04929989785328,resin_rich+resin_fragmented
9,segmentation,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0009_segmentation.png,slice_0009_segmentation.png,720.0,0.72,2.0737327188940093,bottom_0_25,0.0119868728445878,0.2399321392813438,0.7419345867170987,0.3049206029098424,1,Anomalous,0.04929989785328,resin_rich+resin_fragmented
9,pore_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0009_pore_mask.png,slice_0009_pore_mask.png,720.0,0.72,2.0737327188940093,bottom_0_25,0.0119868728445878,0.2399321392813438,0.7419345867170987,0.3049206029098424,1,Anomalous,0.04929989785328,resin_rich+resin_fragmented
9,resin_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0009_resin_mask.png,slice_0009_resin_mask.png,720.0,0.72,2.0737327188940093,bottom_0_25,0.0119868728445878,0.2399321392813438,0.7419345867170987,0.3049206029098424,1,Anomalous,0.04929989785328,resin_rich+resin_fragmented
43,original,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0043_original.png,slice_0043_original.png,3440.0,3.44,9.90783410138249,bottom_0_25,0.0035042830125709,0.2168483702302814,0.7743352986984091,0.324976551240726,0,Normal,-0.1716457315475726,normal
43,segmentation,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0043_segmentation.png,slice_0043_segmentation.png,3440.0,3.44,9.90783410138249,bottom_0_25,0.0035042830125709,0.2168483702302814,0.7743352986984091,0.324976551240726,0,Normal,-0.1716457315475726,normal
43,pore_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0043_pore_mask.png,slice_0043_pore_mask.png,3440.0,3.44,9.90783410138249,bottom_0_25,0.0035042830125709,0.2168483702302814,0.7743352986984091,0.324976551240726,0,Normal,-0.1716457315475726,normal
43,resin_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0043_resin_mask.png,slice_0043_resin_mask.png,3440.0,3.44,9.90783410138249,bottom_0_25,0.0035042830125709,0.2168483702302814,0.7743352986984091,0.324976551240726,0,Normal,-0.1716457315475726,normal
130,original,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0130_original.png,slice_0130_original.png,10400.0,10.4,29.95391705069124,lower_middle_25_50,0.003615530092335,0.2212148181110245,0.7729447102013572,0.323800815203742,0,Normal,-0.1144277573021993,normal
130,segmentation,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0130_segmentation.png,slice_0130_segmentation.png,10400.0,10.4,29.95391705069124,lower_middle_25_50,0.003615530092335,0.2212148181110245,0.7729447102013572,0.323800815203742,0,Normal,-0.1144277573021993,normal
