label,eccentricity,area_um2,diameter_um,perimeter_um,centroid_x_um,centroid_y_um,circularity,size_class
1467,0.6292889820590859,5600.0,84.44016491289504,221.4213562373095,13035.714285714286,18452.85714285714,1.0,<100
1468,0.7795226219921783,39200.0,223.4076770248023,772.5483399593904,4230.0,18585.918367346938,0.825362254316733,200-400
1469,0.8175718618646475,48800.0,249.2671052968601,847.6955262170045,15421.475409836066,18638.524590163935,0.8533946261107087,200-400
1470,0.9201375283865875,68000.0,294.2452872043851,1406.396103067893,5223.764705882353,18602.352941176472,0.43201961744584483,200-400
1471,0.5267075958248847,33600.0,206.83531783305642,727.6955262170047,10082.142857142857,18654.52380952381,0.7973513457031575,200-400
1472,0.6714135348214655,62400.0,281.8690255978371,922.842712474619,10931.923076923076,18668.71794871795,0.9207443862589233,200-400
1473,0.5366966255113644,13600.0,131.59049284959082,397.9898987322333,18813.529411764706,18647.647058823528,1.0,100-200
1474,0.8886656215775005,2800.0,59.708213214418464,144.14213562373095,5971.428571428571,18645.714285714286,1.0,<100
1475,0.659456920343443,15600.0,140.93451279891855,409.70562748477136,8011.282051282051,18667.17948717949,1.0,100-200
1476,0.38250967487606297,90400.0,339.2651689225682,1097.4011537017761,13136.106194690265,18780.53097345133,0.9432948635728755,200-400
1477,0.7474706650229409,4400.0,74.84820637019111,193.1370849898476,18463.636363636364,18650.90909090909,1.0,<100
1478,0.4971771249318961,22800.0,170.38151783559658,517.9898987322333,8515.78947368421,18729.824561403508,1.0,100-200
1479,0.7216611882579032,6400.0,90.270333367641,272.42640687119285,10648.75,18685.0,1.0,<100
1480,0.816496580927726,2000.0,50.46265044040321,104.14213562373095,10376.0,18668.0,1.0,<100
1481,0.35441905650860767,72800.0,304.45334430207834,960.8326112068523,16644.065934065933,18795.054945054944,0.9909363818051375,200-400
1482,0.4491186673637602,8800.0,105.85134856802455,289.7056274847714,19000.0,18702.727272727272,1.0,100-200
1483,0.7124613229417617,95600.0,348.88637187009977,1570.5382386916235,12038.57740585774,18816.485355648536,0.4870468362348979,200-400
1484,0.0,400.0,22.56758334191025,0.0,13520.0,18680.0,1.0,<100
1485,0.671053072629354,7200.0,95.74614729634384,273.1370849898476,19614.444444444445,18705.555555555555,1.0,<100
1486,0.43328572489150147,92000.0,342.2543471099161,1085.685424949238,17153.652173913044,18859.130434782608,0.9808208202857969,200-400
1487,0.41107543807381514,31200.0,199.31149940667518,619.4112549695428,5902.5641025641025,18858.97435897436,1.0,100-200
1488,0.4501925767175832,70800.0,300.2421685360828,915.9797974644665,6313.785310734464,18910.39548022599,1.0,200-400
1489,0.9225014932212916,11600.0,121.53015559492998,402.13203435596427,19274.482758620692,18834.482758620692,0.9014268946199588,100-200
1490,0.8874357812711566,14800.0,137.27325035155394,461.4213562373095,13395.675675675675,18887.567567567567,0.8735267254220552,100-200
1491,0.6123724356957946,4000.0,71.36496464611085,176.5685424949238,18100.0,18824.0,1.0,<100
1492,0.23997142661010826,55600.0,266.0678836073137,831.1269837220809,11687.05035971223,18934.676258992808,1.0,200-400
1493,0.0,400.0,22.56758334191025,0.0,15300.0,18820.0,1.0,<100
1494,0.4597557178983336,62800.0,282.77100878514443,993.2590180780451,10407.51592356688,18959.87261146497,0.7999161665562708,200-400
1495,0.6475843224727452,65600.0,289.00607975374265,932.5483399593904,15909.024390243903,18978.29268292683,0.9479184945413334,200-400
1496,0.8372469433376181,80400.0,319.9507140118726,1193.9696961967,18454.427860696516,19002.487562189057,0.7087275322400709,200-400
1497,0.0,400.0,22.56758334191025,0.0,19480.0,18860.0,1.0,<100
1498,0.19307789987911594,10800.0,117.26460285670078,546.2741699796952,9801.481481481482,18965.185185185186,0.4547914462553971,100-200
1499,0.8412668804818468,4800.0,78.17640190446718,192.42640687119285,18925.0,18941.666666666668,1.0,<100
1500,0.37009149564839,32000.0,201.85060176161284,614.5584412271571,10710.25,19012.25,1.0,200-400
1501,0.474318628539574,56800.0,268.9237924411993,1473.2590180780453,12803.943661971829,19048.87323943662,0.3288516183034173,200-400
1502,0.8761755556634346,133200.0,411.8197510546619,1733.380951166243,17859.45945945946,19176.456456456457,0.5570908810781373,400-800
1503,0.8790490729915326,4400.0,74.84820637019111,168.2842712474619,8320.0,18952.727272727272,1.0,<100
1504,0.7084437526351621,4400.0,74.84820637019111,188.2842712474619,16261.818181818182,18972.727272727272,1.0,<100
1505,0.8856897152218826,95200.0,348.15571898044055,1896.223663640862,6736.9747899159665,19122.689075630253,0.33271140511173186,200-400
1506,0.5823431746171701,17600.0,149.69641274038221,437.9898987322333,8765.454545454544,19060.0,1.0,100-200
1507,0.991236510943262,20400.0,161.1647812414279,1009.7056274847714,13925.49019607843,19270.58823529412,0.2514493272037159,100-200
